,received_date,externorderno,sku_desc,received_qty,remarks,reason,comment,unnamed:_7
1075,2024-04-12T00:00:00.000,953390413-OFH-A,LORDS-WHITE-LAMB-GUM-07,1,Refunded,too small/ big,Unknown,Unknown
1076,2024-04-12T00:00:00.000,DUX033741346-C,AXEL-BLACK-SUEDE-9,1,Refunded,too small/ big,Unknown,Unknown
1077,2024-04-12T00:00:00.000,953609566-OFH-A,HARROGATE-BLACK-05.5,1,Refunded,too small/ big,Unknown,Unknown
1078,2024-04-12T00:00:00.000,954146279-OFH-A,KINGTON-BLACK-06,1,Refunded,too small/ big,Unknown,Unknown
1079,2024-04-12T00:00:00.000,954200532-OFH-A,BANK-BLACK-07,1,Refunded, ,Unknown,Unknown
1080,2024-04-12T00:00:00.000,954230706-OFH-A,DEVITA-BLACK-9,1,Refunded,too small/ big,Unknown,Unknown
1081,2024-04-12T00:00:00.000,954237163-OFH-A,DEKKER-BLACK-11,1,Refunded,too small/ big,Unknown,Unknown
1082,2024-04-12T00:00:00.000,954342268-OFH-A,CARNABY-BLACK-06.5,1,Refunded, ,Unknown,Unknown
1083,2024-04-12T00:00:00.000,954369819-OFH-A,HARROGATE-BLACK-08,1,Refunded,too small/ big,Unknown,Unknown
1084,2024-04-12T00:00:00.000,954390664-OFH-A,BOND-BLACK-05,1,Refunded,too small/ big,Unknown,Unknown
1085,2024-04-12T00:00:00.000,954412669-OFH-A,SOHO-BLACK-05,1,Refunded,too small/ big,Unknown,Unknown
1086,2024-04-12T00:00:00.000,954573441-OFH-A,FARREL-BLACK-9,1,Refunded,too small/ big,Unknown,Unknown
1087,2024-04-12T00:00:00.000,954763942-OFH-A,LEO-BLACK-10,1,Refunded,too small/ big,Unknown,Unknown
1088,2024-04-12T00:00:00.000,955046479-OFH-A,PRIOR-BLACK-05,1,Refunded, ,Unknown,Unknown
1089,2024-04-12T00:00:00.000,955071655-OFH-A,BOND-BLACK-06,1,Refunded,too small/ big,Unknown,Unknown
1090,2024-04-12T00:00:00.000,949982669-OFH-A,BOND-BLACK-07,1,Refunded,No Reason,Unknown,Unknown
1091,2024-04-12T00:00:00.000,950737413-OFH-A,BOND-BLACK-06,1,Refunded,No Reason,Unknown,Unknown
1092,2024-04-12T00:00:00.000,203-1571420-7509954,CLAYTON-BLACK-9,1,Refunded,No Reason,Unknown,Unknown
1093,2024-04-12T00:00:00.000,951057981-OFH-A,BROMLEY-BLACK-05,1,Refunded, ,Unknown,Unknown
1094,2024-04-12T00:00:00.000,952303371-OFH-A,CAMDEN-BLACK-08,1,Refunded, ,Unknown,Unknown
1095,2024-04-12T00:00:00.000,952425639-OFH-A,SOHO-BLACK-06,1,Refunded,No Reason,Unknown,Unknown
1096,2024-04-12T00:00:00.000,952540233-OFH-A,TOWER-BLACK-04,1,Refunded,No Reason,Unknown,Unknown
1097,2024-04-12T00:00:00.000,952842784-OFH-A,CARDEW-BLACK-8,1,Refunded,No Reason,Unknown,Unknown
1098,2024-04-12T00:00:00.000,952889513-OFH-A,CANNON-BLACK-06,1,Refunded,No Reason,Unknown,Unknown
1099,2024-04-12T00:00:00.000,952964495-OFH-A,KEW-BLACK-SHINE-05,1,Refunded,No Reason,Unknown,Unknown
1100,2024-04-12T00:00:00.000,953076309-OFH-A,FINSBURY-BLACK-05,1,Refunded,No Reason,Unknown,Unknown
1101,2024-04-12T00:00:00.000,953083757-OFH-A,LADD-BLACK-9,1,Refunded,No Reason,Unknown,Unknown
1102,2024-04-12T00:00:00.000,953849705-OFH-A,CANNON-BLACK-05,1,Refunded,No Reason,Unknown,Unknown
1103,2024-04-12T00:00:00.000,953925305-OFH-A,BOND-BLACK-05,1,Refunded,No Reason,Unknown,Unknown
1104,2024-04-12T00:00:00.000,954244065-OFH-A,BROMLEY-BLACK-07,1,Refunded,No Reason,Unknown,Unknown
1105,2024-04-12T00:00:00.000,954246211-OFH-A,FINSBURY-BLACK-07,1,Refunded,No Reason,Unknown,Unknown
1106,2024-04-12T00:00:00.000,954270450-OFH-A,SCHMITT-BLACK-10,1,Refunded,No Reason,Unknown,Unknown
1107,2024-04-12T00:00:00.000,954332637-OFH-A,CARNABY-BLACK-05,1,Refunded, ,Unknown,Unknown
1108,2024-04-12T00:00:00.000,954343885-OFH-A,TEXAS-BLACK-SUEDE-07,1,Refunded,No Reason,Unknown,Unknown
1109,2024-04-12T00:00:00.000,954378850-OFH-A,SUTTON-BLACK-06.5,1,Refunded,No Reason,Unknown,Unknown
1110,2024-04-12T00:00:00.000,954476819-OFH-A,SUTTON-BLACK-06.5,1,Refunded,No Reason,Unknown,Unknown
1111,2024-04-12T00:00:00.000,DUX034011637-A,BOWER-BLACK-9,1,Refunded,No Reason,Unknown,Unknown
1112,2024-04-12T00:00:00.000,954653612-OFH-A,ACTON-BLACK-06,1,Refunded,No Reason,Unknown,Unknown
1113,2024-04-12T00:00:00.000,954777224-OFH-A,LEO-BLACK-9,1,Refunded,No Reason,Unknown,Unknown
1114,2024-04-12T00:00:00.000,954782208-OFH-A,ADDISON-BROWN-SUEDE-8,1,Refunded,No Reason,Unknown,Unknown
1115,2024-04-12T00:00:00.000,954824000-OFH-A,GRANGE-RED-05.5,1,Refunded,No Reason,Unknown,Unknown
1116,2024-04-12T00:00:00.000,954925314-OFH-A,HARROGATE-BLACK-06,1,Refunded,No Reason,Unknown,Unknown
1117,2024-04-12T00:00:00.000,955064279-OFH-A,MAULEY-BROWN-04,1,Refunded,No Reason,Unknown,Unknown
1118,2024-04-12T00:00:00.000,955225066-OFH-A,ROMFORD-CUOIO-07,1,Refunded,No Reason,Unknown,Unknown
1119,2024-04-12T00:00:00.000,955887720-OFH-A,FINSBURY-BLACK-04,1,Refunded,No Reason,Unknown,Unknown
1120,2024-04-12T00:00:00.000,DUX032897754-A,GOBI-STONE-SUEDE-8,1,Refunded,DIDN’T LIKE THE PRODUCT,Unknown,Unknown
1121,2024-04-12T00:00:00.000,950676083-OFH-A,BROMLEY-BLACK-06,1,Refunded,DIDN’T LIKE THE PRODUCT,Unknown,Unknown
1122,2024-04-12T00:00:00.000,951873523-OFH-A,BANK-BLACK-06,1,Refunded, ,Unknown,Unknown
1123,2024-04-12T00:00:00.000,951981939-OFH-A,GRANGE-BLACK-05,1,Refunded,DIDN’T LIKE THE PRODUCT,Unknown,Unknown
1124,2024-04-12T00:00:00.000,952280084-OFH-A,DEVITA-WOOD-8,1,Refunded,DIDN’T LIKE THE PRODUCT,Unknown,Unknown
1125,2024-04-12T00:00:00.000,952359958-OFH-A,BROMLEY-BLACK-04,1,Refunded,DIDN’T LIKE THE PRODUCT,Unknown,Unknown
1126,2024-04-12T00:00:00.000,952392565-OFH-A,BANK-BLACK-05,1,Refunded,DIDN’T LIKE THE PRODUCT,Unknown,Unknown
1127,2024-04-12T00:00:00.000,952592150-OFH-A,LORDS-WHITE-LAMB-GUM-06,1,Refunded,DIDN’T LIKE THE PRODUCT,Unknown,Unknown
1128,2024-04-12T00:00:00.000,DUX033474389-A,BAMFORD-BLACK-8,1,Refunded,DIDN’T LIKE THE PRODUCT,Unknown,Unknown
1129,2024-04-12T00:00:00.000,952873999-OFH-A,LEO-BLACK-11,1,Refunded,DIDN’T LIKE THE PRODUCT,Unknown,Unknown
1130,2024-04-12T00:00:00.000,953436526-OFH-A,CARDEW-TAN-9,1,Refunded,DIDN’T LIKE THE PRODUCT,Unknown,Unknown
1131,2024-04-12T00:00:00.000,953455758-OFH-A,FARREL-DK-OLIVE-9,1,Refunded,DIDN’T LIKE THE PRODUCT,Unknown,Unknown
1132,2024-04-12T00:00:00.000,953550491-OFH-A,FINCHLEY-BLACK-06,1,Refunded,DIDN’T LIKE THE PRODUCT,Unknown,Unknown
1133,2024-04-12T00:00:00.000,953606293-OFH-A,FARREL-BLACK-9,1,Refunded,DIDN’T LIKE THE PRODUCT,Unknown,Unknown
1134,2024-04-12T00:00:00.000,954206682-OFH-A,KINGTON-BROWN-04,1,Refunded,DIDN’T LIKE THE PRODUCT,Unknown,Unknown
1135,2024-04-12T00:00:00.000,954393788-OFH-A,DEVITA-WOOD-9,1,Refunded,DIDN’T LIKE THE PRODUCT,Unknown,Unknown
1136,2024-04-12T00:00:00.000,954434915-OFH-A,SCORES-SILVER-05.5,1,Refunded,DIDN’T LIKE THE PRODUCT,Unknown,Unknown
1137,2024-04-12T00:00:00.000,954525404-OFH-A,SUTTON-BLACK-08,1,Refunded,DIDN’T LIKE THE PRODUCT,Unknown,Unknown
1138,2024-04-12T00:00:00.000,954532655-OFH-A,REGGIE-BLACK-9,1,Refunded,DIDN’T LIKE THE PRODUCT,Unknown,Unknown
1139,2024-04-12T00:00:00.000,954556209-OFH-A,BOYCIE-BLACK-9,1,Refunded,DIDN’T LIKE THE PRODUCT,Unknown,Unknown
1140,2024-04-12T00:00:00.000,ORD1732314226121,ELVASTON-BLACK-10,1,Refunded,DIDN’T LIKE THE PRODUCT,Unknown,Unknown
1141,2024-04-12T00:00:00.000,954705666-OFH-A,HARLEY-BLACK-9,1,Refunded,DIDN’T LIKE THE PRODUCT,Unknown,Unknown
1142,2024-04-12T00:00:00.000,954718363-OFH-A,SUTTON-BLACK-05.5,1,Refunded,DIDN’T LIKE THE PRODUCT,Unknown,Unknown
1143,2024-04-12T00:00:00.000,954647108-OFH-A,SCORES-BLACK-05,1,Refunded,DIDN’T LIKE THE PRODUCT,Unknown,Unknown
1144,2024-04-12T00:00:00.000,DUX032584988-D,LANDER-BLACK-10,1,Refunded,too small/ big,Unknown,Unknown
1145,2024-04-12T00:00:00.000,949270423-OFH-A,DIXON-WOOD-8,1,Refunded,too small/ big,Unknown,Unknown
1146,2024-04-12T00:00:00.000,950220682-OFH-A,PERRY-BORDO-9,1,Refunded,too small/ big,Unknown,Unknown
1147,2024-04-12T00:00:00.000,950599404-OFH-A,PINNER-TAN-06,1,Refunded,too small/ big,Unknown,Unknown
1148,2024-04-12T00:00:00.000,950813072-OFH-A,BANK-BLACK-05,1,Refunded,too small/ big,Unknown,Unknown
1149,2024-04-12T00:00:00.000,DUX033107926-B,GOBI-BROWN-SUEDE-11,1,Refunded,too small/ big,Unknown,Unknown
1150,2024-04-12T00:00:00.000,951894247-OFH-A,DEVITA-WOOD-10,1,Refunded,too small/ big,Unknown,Unknown
1151,2024-04-12T00:00:00.000,952014022-OFH-A,ADDISON-BROWN-SUEDE-10,1,Refunded,too small/ big,Unknown,Unknown
1152,2024-04-12T00:00:00.000,951617787-OFH-A,LUCAS-BROWN-8,1,Refunded,too small/ big,Unknown,Unknown
1153,2024-04-12T00:00:00.000,DUX033425154-B,CLAPTON-ALMOND-07,1,Refunded,too small/ big,Unknown,Unknown
1154,2024-04-12T00:00:00.000,952522185-OFH-A,LANE-BLACK-05,1,Refunded, ,Unknown,Unknown
1155,2024-04-12T00:00:00.000,952617615-OFH-A,LANE-BROWN-06,1,Refunded,too small/ big,Unknown,Unknown
1156,2024-04-12T00:00:00.000,952621724-OFH-A,BANKS-BROWN-9,1,Refunded,too small/ big,Unknown,Unknown
1157,2024-04-12T00:00:00.000,DUX033465185-C,HARROGATE-BLACK-06.5,1,Refunded,too small/ big,Unknown,Unknown
1158,2024-04-12T00:00:00.000,952880669-OFH-A,LEO-BLACK-10,1,Refunded,too small/ big,Unknown,Unknown
1159,2024-04-12T00:00:00.000,DUX033536886-A,CANNON-BLACK-04,1,Refunded,too small/ big,Unknown,Unknown
1160,2024-04-12T00:00:00.000,953013457-OFH-A,BOWER-BLACK-10,1,Refunded, ,Unknown,Unknown
1161,2024-04-12T00:00:00.000,953055023-OFH-A,BOND-BLACK-03,1,Refunded,too small/ big,Unknown,Unknown
1162,2024-04-12T00:00:00.000,953242428-OFH-A,DEVITA-WOOD-8,1,Refunded,too small/ big,Unknown,Unknown
1163,2024-04-12T00:00:00.000,DUX033670800-A,FAGEN-BLACK-9,1,Refunded,too small/ big,Unknown,Unknown
1164,2024-04-12T00:00:00.000,953509343-OFH-A,BANK-BLACK-06,1,Refunded,too small/ big,Unknown,Unknown
1165,2024-04-12T00:00:00.000,953438885-OFH-A,BROMLEY-BLACK-05,1,Refunded,too small/ big,Unknown,Unknown
1166,2024-04-12T00:00:00.000,953586833-OFH-A,KINGTON-BLACK-06,1,Refunded,too small/ big,Unknown,Unknown
1167,2024-04-12T00:00:00.000,DUX033770222-A,BRIDGFORD-BLACK-07,1,Refunded,too small/ big,Unknown,Unknown
1168,2024-04-12T00:00:00.000,DUX033773346-A,STOWE-BLACK-7,1,Refunded,too small/ big,Unknown,Unknown
1169,2024-04-12T00:00:00.000,953884254-OFH-A,NESSER-BLACK-8,1,Refunded,too small/ big,Unknown,Unknown
1170,2024-04-12T00:00:00.000,953894741-OFH-A,OZZY-BLACK-10,1,Refunded,too small/ big,Unknown,Unknown
1171,2024-04-12T00:00:00.000,DUX033830088-E,CLAPTON-ALMOND-06,1,Refunded,too small/ big,Unknown,Unknown
1172,2024-04-12T00:00:00.000,953939339-OFH-A,DEKKER-BLACK-8,1,Refunded,too small/ big,Unknown,Unknown
1173,2024-04-12T00:00:00.000,953939962-OFH-A,DEVITA-BLACK-11,1,Refunded,too small/ big,Unknown,Unknown
1174,2024-04-12T00:00:00.000,953956537-OFH-A,KINGTON-BLACK-06,1,Refunded,too small/ big,Unknown,Unknown
1175,2024-04-12T00:00:00.000,954013291-OFH-A,BANK-BLACK-07,1,Refunded,too small/ big,Unknown,Unknown
1176,2024-04-12T00:00:00.000,954059985-OFH-A,ADDISON-BLACK-12,1,Refunded,too small/ big,Unknown,Unknown
1177,2024-04-12T00:00:00.000,DUX033875678-A,LANDER-BLACK-11,1,Refunded,too small/ big,Unknown,Unknown
1178,2024-04-12T00:00:00.000,DUX033914769-A,NESSER-BLACK-9,1,Refunded,too small/ big,Unknown,Unknown
1179,2024-04-12T00:00:00.000,DUX033936368-B,GOBI-WOOD-9,1,Refunded,too small/ big,Unknown,Unknown
1180,2024-04-12T00:00:00.000,954317153-OFH-A,OZZY-BLACK-8,1,Refunded,too small/ big,Unknown,Unknown
1181,2024-04-12T00:00:00.000,DUX034025233-A,CARNABY-BLACK-07,1,Refunded,too small/ big,Unknown,Unknown
1182,2024-04-12T00:00:00.000,954586540-OFH-A,BROMLEY-BLACK-08,1,Refunded,too small/ big,Unknown,Unknown
1183,2024-04-12T00:00:00.000,954597425-OFH-A,BOND-BLACK-07,1,Refunded,too small/ big,Unknown,Unknown
1184,2024-04-12T00:00:00.000,ORD1732361069492,EVERS-BLACK-9,1,Refunded,too small/ big,Unknown,Unknown
1185,2024-04-12T00:00:00.000,DUX034095450-A,SCORES-BLACK-07,1,Refunded,too small/ big,Unknown,Unknown
1186,2024-04-12T00:00:00.000,954724265-OFH-A,DEKKER-WOOD-12,1,Refunded,too small/ big,Unknown,Unknown
1187,2024-04-12T00:00:00.000,954965087-OFH-A,PARKSIDE-BROWN-06.5,1,Refunded,too small/ big,Unknown,Unknown
1188,2024-04-12T00:00:00.000,955070149-OFH-A,PRIOR-BLACK-06,1,Refunded,too small/ big,Unknown,Unknown
1189,2024-04-12T00:00:00.000,955294992-OFH-A,BOND-BLACK-06,1,Refunded,too small/ big,Unknown,Unknown
1190,2024-04-12T00:00:00.000,948607820-OFH-A,KEW-BLACK-SHINE-04,1,Refunded,No Reason,Unknown,Unknown
1191,2024-04-12T00:00:00.000,DUX032969564-A,BOWER-BLACK-8,1,Refunded,No Reason,Unknown,Unknown
1192,2024-04-12T00:00:00.000,950749554-OFH-A,CANNON-BLACK-05,1,Refunded,No Reason,Unknown,Unknown
1193,2024-04-12T00:00:00.000,951111694-OFH-A,ADDISON-BLACK-SUEDE-11,1,Refunded,No Reason,Unknown,Unknown
1194,2024-04-12T00:00:00.000,951656342-OFH-A,BOND-BLACK-07,1,Refunded, ,Unknown,Unknown
1195,2024-04-12T00:00:00.000,952729451-OFH-A,BROMLEY-BLACK-06,1,Refunded,No Reason,Unknown,Unknown
1196,2024-04-12T00:00:00.000,DUX033526183-D,BANK-BLACK-06,1,Refunded,No Reason,Unknown,Unknown
1197,2024-04-12T00:00:00.000,952999660-OFH-A,GRANGE-RED-07,1,Refunded,No Reason,Unknown,Unknown
1198,2024-04-12T00:00:00.000,953154516-OFH-A,CARDEW-BLACK-8,1,Refunded,No Reason,Unknown,Unknown
1199,2024-04-12T00:00:00.000,953214865-OFH-A,SLOANE-NUDE-08,1,Refunded,No Reason,Unknown,Unknown
1200,2024-04-12T00:00:00.000,DUX033551666-A,PORTLAND-TAN-12,1,Refunded,No Reason,Unknown,Unknown
1201,2024-04-12T00:00:00.000,953314757-OFH-A,PRIOR-BLACK-06,1,Refunded,No Reason,Unknown,Unknown
1202,2024-04-12T00:00:00.000,953367595-OFH-A,LANE-BLACK-06,1,Refunded,No Reason,Unknown,Unknown
1203,2024-04-12T00:00:00.000,953415111-OFH-A,BOND-BLACK-04,1,Refunded,No Reason,Unknown,Unknown
1204,2024-04-12T00:00:00.000,953385147-OFH-A,BROMLEY-BLACK-05,1,Refunded,No Reason,Unknown,Unknown
1205,2024-04-12T00:00:00.000,953228600-OFH-A,CARDEW-TAN-9,1,Refunded, ,Unknown,Unknown
1206,2024-04-12T00:00:00.000,953517441-OFH-A,ADDISON-TAN-8,1,Refunded, ,Unknown,Unknown
1207,2024-04-12T00:00:00.000,953650051-OFH-A,LADBROOK-BLACK-03,1,Refunded, ,Unknown,Unknown
1208,2024-04-12T00:00:00.000,953657146-OFH-A,BOND-BLACK-05,1,Refunded,No Reason,Unknown,Unknown
1209,2024-04-12T00:00:00.000,953772346-OFH-A,BOND-BLACK-07,1,Refunded,No Reason,Unknown,Unknown
1210,2024-04-12T00:00:00.000,953775296-OFH-A,EVERS-BLACK-10,1,Refunded,No Reason,Unknown,Unknown
1211,2024-04-12T00:00:00.000,DUX033786611-A,ACTON-BLACK-05,1,Refunded,No Reason,Unknown,Unknown
1212,2024-04-12T00:00:00.000,953909074-OFH-A,CLANCY-BLACK-9,1,Refunded,No Reason,Unknown,Unknown
1213,2024-04-12T00:00:00.000,953894060-OFH-A,PARKSIDE-BLACK-05,1,Refunded,No Reason,Unknown,Unknown
1214,2024-04-12T00:00:00.000,954045373-OFH-A,BANKS-BROWN-11,1,Refunded,No Reason,Unknown,Unknown
1215,2024-04-12T00:00:00.000,954090997-OFH-A,KINGTON-BLACK-07,1,Refunded,No Reason,Unknown,Unknown
1216,2024-04-12T00:00:00.000,DUX033907167-B,DRAKE-BLACK-8,1,Refunded,No Reason,Unknown,Unknown
1217,2024-04-12T00:00:00.000,204-1047758-2339536,LUCAS-BLACK-10,1,Refunded,No Reason,Unknown,Unknown
1218,2024-04-12T00:00:00.000,954320118-OFH-A,CLANCY-BLACK-8,1,Refunded,No Reason,Unknown,Unknown
1219,2024-04-12T00:00:00.000,954364329-OFH-A,SCORES-BLACK-04,1,Refunded,No Reason,Unknown,Unknown
1220,2024-04-12T00:00:00.000,954401341-OFH-A,SUTTON-BLACK-06,1,Refunded,No Reason,Unknown,Unknown
1221,2024-04-12T00:00:00.000,DUX034037895-A,ACTON-BLACK-03,1,Refunded,No Reason,Unknown,Unknown
1222,2024-04-12T00:00:00.000,954559985-OFH-A,BROMLEY-BLACK-06,1,Refunded,No Reason,Unknown,Unknown
1223,2024-04-12T00:00:00.000,954697655-OFH-A,LEO-BLACK-7,1,Refunded,No Reason,Unknown,Unknown
1224,2024-04-12T00:00:00.000,949296107-OFH-A,PRIOR-BLACK-05,1,Refunded,No Reason,Unknown,Unknown
1225,2024-04-12T00:00:00.000,DUX032728730-D,ADDISON-TAN-10,1,Refunded,No Reason,Unknown,Unknown
1226,2024-04-12T00:00:00.000,950682440-OFH-A,CARDEW-BLACK-11,1,Refunded,No Reason,Unknown,Unknown
1227,2024-04-12T00:00:00.000,950783855-OFH-A,CARDEW-BLACK-11,1,Refunded,No Reason,Unknown,Unknown
1228,2024-04-12T00:00:00.000,952867079-OFH-A,FINSBURY-BLACK-05,1,Refunded,No Reason,Unknown,Unknown
1229,2024-04-12T00:00:00.000,DUX033643540-A,ALDERBROOK-PATENT-BLACK-06.5,1,Refunded,No Reason,Unknown,Unknown
1230,2024-04-12T00:00:00.000,953336937-OFH-A,BANKS-BROWN-10,1,Refunded,No Reason,Unknown,Unknown
1231,2024-04-12T00:00:00.000,953497761-OFH-A,HARROGATE-BLACK-06,1,Refunded,No Reason,Unknown,Unknown
1232,2024-04-12T00:00:00.000,DUX033669817-E,GOBI-WOOD-10,1,Refunded,No Reason,Unknown,Unknown
1233,2024-04-12T00:00:00.000,953598173-OFH-A,BOWER-BLACK-9,1,Refunded,No Reason,Unknown,Unknown
1234,2024-04-12T00:00:00.000,953651189-OFH-A,FINSBURY-BLACK-04,1,Refunded,No Reason,Unknown,Unknown
1235,2024-04-12T00:00:00.000,953661268-OFH-A,SCORES-BLACK-06.5,1,Refunded,No Reason,Unknown,Unknown
1236,2024-04-12T00:00:00.000,953672222-OFH-A,TEXAS-BLACK-SUEDE-06,1,Refunded, ,Unknown,Unknown
1237,2024-04-12T00:00:00.000,953860415-OFH-A,SUTTON-BLACK-05,1,Refunded, ,Unknown,Unknown
1238,2024-04-12T00:00:00.000,953917360-OFH-A,CARDEW-TAN-8,1,Refunded,No Reason,Unknown,Unknown
1239,2024-04-12T00:00:00.000,953947975-OFH-A,SCORES-BLACK-04,1,Refunded,No Reason,Unknown,Unknown
1240,2024-04-12T00:00:00.000,953999830-OFH-A,KINGTON-BLACK-06,1,Refunded,No Reason,Unknown,Unknown
1241,2024-04-12T00:00:00.000,954005329-OFH-A,BOYCIE-TAN-10,1,Refunded,No Reason,Unknown,Unknown
1242,2024-04-12T00:00:00.000,954112858-OFH-A,SCORES-BLACK-05,1,Refunded,No Reason,Unknown,Unknown
1243,2024-04-12T00:00:00.000,954163378-OFH-A,PARKSIDE-BLACK-06,1,Refunded, ,Unknown,Unknown
1244,2024-04-12T00:00:00.000,954259390-OFH-A,FINSBURY-BLACK-07,1,Refunded,No Reason,Unknown,Unknown
1245,2024-04-12T00:00:00.000,954286497-OFH-A,TEXAS-BLACK-SUEDE-05.5,1,Refunded,No Reason,Unknown,Unknown
1246,2024-04-12T00:00:00.000,954344393-OFH-A,FALCON-TAN-10,1,Refunded,No Reason,Unknown,Unknown
1247,2024-04-12T00:00:00.000,954415946-OFH-A,BRIDGFORD-BLACK-05,1,Refunded,No Reason,Unknown,Unknown
1248,2024-04-12T00:00:00.000,954448954-OFH-A,DUCHY-BLACK-05,1,Refunded,No Reason,Unknown,Unknown
1249,2024-04-12T00:00:00.000,954530195-OFH-A,SCORES-BLACK-06.5,1,Refunded, ,Unknown,Unknown
1250,2024-04-12T00:00:00.000,954531971-OFH-A,LADD-WOOD-9,1,Refunded, ,Unknown,Unknown
1251,2024-04-12T00:00:00.000,954647978-OFH-A,LUCAS-BROWN-8,1,Refunded,No Reason,Unknown,Unknown
1252,2024-04-12T00:00:00.000,954661306-OFH-A,CANNON-BLACK-05,1,Refunded,No Reason,Unknown,Unknown
1253,2024-04-12T00:00:00.000,954673407-OFH-A,KINGTON-BLACK-06.5,1,Refunded,No Reason,Unknown,Unknown
1254,2024-04-12T00:00:00.000,954680121-OFH-A,REGGIE-BLACK-11,1,Refunded,No Reason,Unknown,Unknown
1255,2024-04-12T00:00:00.000,954691795-OFH-A,CARDEW-BLACK-8,1,Refunded,No Reason,Unknown,Unknown
1256,2024-04-12T00:00:00.000,954703557-OFH-A,BOND-BLACK-06,1,Refunded,No Reason,Unknown,Unknown
1257,2024-04-12T00:00:00.000,954713508-OFH-A,LADD-BLACK-8,1,Refunded, ,Unknown,Unknown
1258,2024-04-12T00:00:00.000,954746778-OFH-A,BANK-BLACK-04,1,Refunded,No Reason,Unknown,Unknown
1259,2024-04-12T00:00:00.000,954784444-OFH-A,LEO-BLACK-12,1,Refunded,No Reason,Unknown,Unknown
1260,2024-04-12T00:00:00.000,206-6918904-1446752,DEKKER-WOOD-9,1,Refunded,No Reason,Unknown,Unknown
1261,2024-04-12T00:00:00.000,955060342-OFH-A,PARKSIDE-BLACK-05,1,Refunded,No Reason,Unknown,Unknown
1262,2024-04-12T00:00:00.000,955508919-OFH-A,HARROGATE-BLACK-05.5,1,Refunded, ,Unknown,Unknown
1263,2024-05-12T00:00:00.000,955063113-OFH-A,Adderstone-Black-08,1,Refunded,Worn Return,Unknown,Unknown
1264,2024-05-12T00:00:00.000,952644410-OFH-A,Addison-Tan-10,1,Refunded,poor quality,Unknown,Unknown
1265,2024-05-12T00:00:00.000,955993609-OFH-A,Chase-Black-10,1,Refunded,poor quality,Unknown,Unknown
1266,2024-05-12T00:00:00.000,950839150-OFH-A,Addison-Brown-Suede-10,1,Refunded,DIDN’T LIKE THE PRODUCT,Unknown,Unknown
1267,2024-05-12T00:00:00.000,951204714-OFH-A,Boycie-Tan-9,1,Refunded,DIDN’T LIKE THE PRODUCT,Unknown,Unknown
1268,2024-05-12T00:00:00.000,DUX033143159-A,Reynolds-Tan-10,1,Refunded,DIDN’T LIKE THE PRODUCT,Unknown,Unknown
1269,2024-05-12T00:00:00.000,951944858-OFH-A,Clapton-Almond-06,1,Refunded,DIDN’T LIKE THE PRODUCT,Unknown,Unknown
1270,2024-05-12T00:00:00.000,ORD1731692874243,Nesser-Tan-10,1,Refunded,DIDN’T LIKE THE PRODUCT,Unknown,Unknown
1271,2024-05-12T00:00:00.000,953364901-OFH-A,Farrel-Black-9,1,Refunded,DIDN’T LIKE THE PRODUCT,Unknown,Unknown
1272,2024-05-12T00:00:00.000,953397489-OFH-A,Bromley-Black-06,1,Refunded,DIDN’T LIKE THE PRODUCT,Unknown,Unknown
1273,2024-05-12T00:00:00.000,953648821-OFH-A,Gamble-Velvet-Black-9,1,Refunded,DIDN’T LIKE THE PRODUCT,Unknown,Unknown
1274,2024-05-12T00:00:00.000,953653870-OFH-A,Bond-Black-07,1,Refunded,DIDN’T LIKE THE PRODUCT,Unknown,Unknown
1275,2024-05-12T00:00:00.000,953777630-OFH-A,Scores-Black-05,1,Refunded,DIDN’T LIKE THE PRODUCT,Unknown,Unknown
1276,2024-05-12T00:00:00.000,953972953-OFH-A,Stratford-Black-04,1,Refunded,DIDN’T LIKE THE PRODUCT,Unknown,Unknown
1277,2024-05-12T00:00:00.000,954122998-OFH-A,Ozzy-Black-7,1,Refunded,DIDN’T LIKE THE PRODUCT,Unknown,Unknown
1278,2024-05-12T00:00:00.000,954173922-OFH-A,Kington-Black-04.5,1,Refunded,DIDN’T LIKE THE PRODUCT,Unknown,Unknown
1279,2024-05-12T00:00:00.000,954401062-OFH-A,Scores-Black-07,1,Refunded,DIDN’T LIKE THE PRODUCT,Unknown,Unknown
1280,2024-05-12T00:00:00.000,954413756-OFH-A,Grange-Red-04.5,1,Refunded,DIDN’T LIKE THE PRODUCT,Unknown,Unknown
1281,2024-05-12T00:00:00.000,954531243-OFH-A,Bromley-Black-04,1,Refunded,DIDN’T LIKE THE PRODUCT,Unknown,Unknown
1282,2024-05-12T00:00:00.000,954649143-OFH-A,Bower-Black-8,1,Refunded,DIDN’T LIKE THE PRODUCT,Unknown,Unknown
1283,2024-05-12T00:00:00.000,954963017-OFH-A,Devita-Wood-9,1,Refunded,DIDN’T LIKE THE PRODUCT,Unknown,Unknown
1284,2024-05-12T00:00:00.000,955241838-OFH-A,Portobello-Red-08,1,Refunded,DIDN’T LIKE THE PRODUCT,Unknown,Unknown
1285,2024-05-12T00:00:00.000,949569353-OFH-A,Lane-Black-06,1,Refunded,too small/ big,Unknown,Unknown
1286,2024-05-12T00:00:00.000,950311610-OFH-A,Grange-Black-06,1,Refunded,too small/ big,Unknown,Unknown
1287,2024-05-12T00:00:00.000,951635025-OFH-A,Farrel-Black-10,1,Refunded,too small/ big,Unknown,Unknown
